ngram	w1	w2	w3	w4	w5	n
ini_bumper_depan_belakang_hingga	ini	bumper	depan	belakang	hingga	1
ini_dari_berbagai_latar_belakang	ini	dari	berbagai	latar	belakang	1
ini_dianggap_bertolak_belakang_dengan	ini	dianggap	bertolak	belakang	dengan	1
ini_dibekali_kamera_belakang_megapiksel	ini	dibekali	kamera	belakang	megapiksel	1
ini_didasari_pada_latar_belakang	ini	didasari	pada	latar	belakang	1
ini_diduga_di-latarbelakangi_penolakan_cin-ta	ini	diduga	di-latarbelakangi	penolakan	cin-ta	1
ini_dila-tarbelakangi_perbaruan_konsep_pengembangan	ini	dila-tarbelakangi	perbaruan	konsep	pengembangan	1
ini_dilatar_belakangi_oleh_masih	ini	dilatar	belakangi	oleh	masih	1
ini_dilatar-belakangi_rasa_kekecewaan_ka-rena	ini	dilatar-belakangi	rasa	kekecewaan	ka-rena	1
ini_dilatarbelakangi_adanya_kekhawatiran_risiko	ini	dilatarbelakangi	adanya	kekhawatiran	risiko	1
ini_dilatarbelakangi_beberapa_fakta_bahwa	ini	dilatarbelakangi	beberapa	fakta	bahwa	1
ini_dilatarbelakangi_daerah_ini_berkelok-kelok	ini	dilatarbelakangi	daerah	ini	berkelok-kelok	1
ini_dilatarbelakangi_karena_belum_banyaknya	ini	dilatarbelakangi	karena	belum	banyaknya	1
ini_dilatarbelakangi_karena_saluran_hukum	ini	dilatarbelakangi	karena	saluran	hukum	1
ini_dilatarbelakangi_karena_tidak_efisiennya	ini	dilatarbelakangi	karena	tidak	efisiennya	1
ini_dilatarbelakangi_oleh_kesamaan_target	ini	dilatarbelakangi	oleh	kesamaan	target	1
ini_dilatarbelakangi_oleh_ketidakseragaman_dan	ini	dilatarbelakangi	oleh	ketidakseragaman	dan	1
ini_dilatarbelakangi_oleh_ketidaktegasan_pemerintah	ini	dilatarbelakangi	oleh	ketidaktegasan	pemerintah	1
ini_dilatarbelakangi_oleh_pe-mahaman_sejarah	ini	dilatarbelakangi	oleh	pe-mahaman	sejarah	1
ini_dilatarbelakangi_oleh_suatu_relevansi	ini	dilatarbelakangi	oleh	suatu	relevansi	1
ini_dilatarbelakangi_terus_memburuknya_cuaca	ini	dilatarbelakangi	terus	memburuknya	cuaca	1
ini_dipukuli_di_bagian_belakang	ini	dipukuli	di	bagian	belakang	1
ini_ditemui_di_belakang_panggung	ini	ditemui	di	belakang	panggung	1
ini_hanya_menjangkau_daerah_terbelakang	ini	hanya	menjangkau	daerah	terbelakang	1
ini_harus_memperha-tikan_lata_belakang	ini	harus	memperha-tikan	lata	belakang	1
ini_karena_keteledoran_pemain_belakang	ini	karena	keteledoran	pemain	belakang	1
ini_latar_belakangnya_yang_misterius	ini	latar	belakangnya	yang	misterius	1
ini_malah_ditarik_ke_belakang	ini	malah	ditarik	ke	belakang	1
ini_melibatkan_orang_dan_belakangan	ini	melibatkan	orang	dan	belakangan	1
ini_memadati_tribun_belakang_gawang	ini	memadati	tribun	belakang	gawang	1
ini_memang_belakangan_dalam_performa	ini	memang	belakangan	dalam	performa	1
ini_memiliki_decain_cover_belakang	ini	memiliki	decain	cover	belakang	1
ini_memiliki_kamera_belakang_megapiksel	ini	memiliki	kamera	belakang	megapiksel	1
ini_memiliki_latar_belakang_pendidikan	ini	memiliki	latar	belakang	pendidikan	1
ini_memiliki_latar_belakang_sebagai	ini	memiliki	latar	belakang	sebagai	1
ini_menerangkan_latar_belakang_munculnya	ini	menerangkan	latar	belakang	munculnya	1
ini_mengambil_latar_belakang_kekayaan	ini	mengambil	latar	belakang	kekayaan	1
ini_menyangkut_latarbelakang_trio_pimdekab	ini	menyangkut	latarbelakang	trio	pimdekab	1
ini_menyusul_krisisnya_lini_belakang	ini	menyusul	krisisnya	lini	belakang	1
ini_penting_karena_belakangan_kian	ini	penting	karena	belakangan	kian	1
ini_permukiman_warga_membelakangi_sungai	ini	permukiman	warga	membelakangi	sungai	1
ini_pu-la_bertolak_belakang_dengan	ini	pu-la	bertolak	belakang	dengan	1
ini_satu_bulan_belakangan_dengan	ini	satu	bulan	belakangan	dengan	1
ini_sedikit_berto-lak_belakang_dengan	ini	sedikit	berto-lak	belakang	dengan	1
ini_sejak_beberapa_waktu_belakangan	ini	sejak	beberapa	waktu	belakangan	1
ini_selalu_mengancam_lini_belakang	ini	selalu	mengancam	lini	belakang	1
ini_seperti_memerangi_kemiskin-an_keterbelakangan	ini	seperti	memerangi	kemiskin-an	keterbelakangan	1
ini_sudah_berlang-sung_setahun_belakangan	ini	sudah	berlang-sung	setahun	belakangan	1
ini_tambahnya_dilatarbelakangi_dengan_kegelisahan	ini	tambahnya	dilatarbelakangi	dengan	kegelisahan	1
ini_tentu_memiliki_latar_belakang	ini	tentu	memiliki	latar	belakang	1
ini_tentu_sangat_bertolak_belakang	ini	tentu	sangat	bertolak	belakang	1
ini_terjadi_kare-na_latar_belakang	ini	terjadi	kare-na	latar	belakang	1
ini_terkesan_bertolak_belakang_dengan	ini	terkesan	bertolak	belakang	dengan	1
ini_terlihat_mengganjal_pe-main_belakang	ini	terlihat	mengganjal	pe-main	belakang	1
ini_ternyata_ada_latar_belakangnya	ini	ternyata	ada	latar	belakangnya	1
ini_terulang_dengan_dilatarbelakangi_letak	ini	terulang	dengan	dilatarbelakangi	letak	1
ini_tidak_lagi_terjadi_keterbelakangan	ini	tidak	lagi	terjadi	keterbelakangan	1
ini_tidak_memiliki_latar_belakang	ini	tidak	memiliki	latar	belakang	1
ini_tidak_semuanya_berlatar_belakang	ini	tidak	semuanya	berlatar	belakang	1
ini_yang_belakangan_diketahui_berinisial	ini	yang	belakangan	diketahui	berinisial	1
ini_yang_belakangan_semakin_pesat	ini	yang	belakangan	semakin	pesat	1
ini_yang_belakangan_terkesan_berubah	ini	yang	belakangan	terkesan	berubah	1
inilah_yang_belakangan_banyak_disorot	inilah	yang	belakangan	banyak	disorot	1
inilah_yang_belakangan_sempat_mendapat	inilah	yang	belakangan	sempat	mendapat	1
inilah_yang_kemudian_melatarbelakangi_gerai	inilah	yang	kemudian	melatarbelakangi	gerai	1
injak_menginjak_jamaah_dari_belakang	injak	menginjak	jamaah	dari	belakang	1
injury_time_keteledoran_pe-main_belakang	injury	time	keteledoran	pe-main	belakang	1
inovasi_dalam_sistem_pembayaran_belakangan	inovasi	dalam	sistem	pembayaran	belakangan	1
inspirasi_artistik_di_belakang_proyek	inspirasi	artistik	di	belakang	proyek	1
inspirasiku_yang_dilatarbelakangi_kisah_nyata	inspirasiku	yang	dilatarbelakangi	kisah	nyata	1
instansi_ter-sebut_belakangan_ini_marak	instansi	ter-sebut	belakangan	ini	marak	1
instansinya_murni_dilatarbelakangi_rasa_sakit	instansinya	murni	dilatarbelakangi	rasa	sakit	1
intelijen_dan_militer_di_belakang	intelijen	dan	militer	di	belakang	1
intensitas_hujan_belakangan_ini_mengakibatkan	intensitas	hujan	belakangan	ini	mengakibatkan	1
intensitas_hujan_yang_meningkat_belakangan	intensitas	hujan	yang	meningkat	belakangan	1
intensitas_hujan_yang_terjadi_belakangan	intensitas	hujan	yang	terjadi	belakangan	1
intensitas_hujan_yang_tinggi_belakangan	intensitas	hujan	yang	tinggi	belakangan	1
internal_dan_eksternal_melatarbelakangi_para	internal	dan	eksternal	melatarbelakangi	para	1
intinya_kami_siap_di_belakang	intinya	kami	siap	di	belakang	1
intrik_di_belakang_layar_dalam	intrik	di	belakang	layar	dalam	1
irama_dengan_latar_belakang_cover	irama	dengan	latar	belakang	cover	1
ironis_lagi_belakangan_terungkap_bahwa	ironis	lagi	belakangan	terungkap	bahwa	1
isi_persen_tapi_belakangan_ini	isi	persen	tapi	belakangan	ini	1
issue_yang_ramai_diperdebatkan_belakangan	issue	yang	ramai	diperdebatkan	belakangan	1
istrinya_selama_setahun_belakangan_ini	istrinya	selama	setahun	belakangan	ini	1
isu_belakangan_ini_korban_tewas	isu	belakangan	ini	korban	tewas	1
isu_belakangan_ini_mendominasi_media	isu	belakangan	ini	mendominasi	media	1
isu_dan_gangguan_kamtibmas_belakang	isu	dan	gangguan	kamtibmas	belakang	1
isu_keberagaman_yang_belakangan_terjadi	isu	keberagaman	yang	belakangan	terjadi	1
isu_penculikan_anak_belakangan_beredar	isu	penculikan	anak	belakangan	beredar	1
isu_suksesi_yang_belakangan_ini	isu	suksesi	yang	belakangan	ini	1
isu_terorisme_yang_merebak_belakangan	isu	terorisme	yang	merebak	belakangan	1
isu_yang_belakangan_ini_menggambarkan	isu	yang	belakangan	ini	menggambarkan	1
isu_yang_beredar_belakangan_ada	isu	yang	beredar	belakangan	ada	1
isu_yang_berkembang_belakangan_yakni	isu	yang	berkembang	belakangan	yakni	1
isu-isu_yang_berkembang_belakangan_ini	isu-isu	yang	berkembang	belakangan	ini	1
itu_ada_di_belakangnya_sebagai	itu	ada	di	belakangnya	sebagai	1
itu_adalah_pintu_belakang_imperialis	itu	adalah	pintu	belakang	imperialis	1
itu_apabila_dikatakan_belakangan_ini	itu	apabila	dikatakan	belakangan	ini	1
itu_atas_latar_belakang_ini	itu	atas	latar	belakang	ini	1
itu_atau_maju-terbelakang_peradabannya_melainkan	itu	atau	maju-terbelakang	peradabannya	melainkan	1
itu_bagian_belakang_rahang_bocah	itu	bagian	belakang	rahang	bocah	1
itu_beberapa_hari_belakangan_khususnya	itu	beberapa	hari	belakangan	khususnya	1
itu_belakangan_berubah_menjadi_keinginan	itu	belakangan	berubah	menjadi	keinginan	1
itu_belakangan_dia_sependapat_dinamika	itu	belakangan	dia	sependapat	dinamika	1
itu_belakangan_diketahui_berada_di	itu	belakangan	diketahui	berada	di	1
itu_belakangan_diketahui_ter-nyata_salah	itu	belakangan	diketahui	ter-nyata	salah	1
itu_belakangan_disikapinya_secara_dingin	itu	belakangan	disikapinya	secara	dingin	1
itu_belakangan_ini_berbagai_kalangan	itu	belakangan	ini	berbagai	kalangan	1
itu_belakangan_ini_dikabarkan_telah	itu	belakangan	ini	dikabarkan	telah	1
itu_belakangan_ini_terutama_terkait	itu	belakangan	ini	terutama	terkait	1
itu_belakangan_juga_kerap_disebut	itu	belakangan	juga	kerap	disebut	1
itu_belakangan_juga_santer_menjadi	itu	belakangan	juga	santer	menjadi	1
itu_belakangan_kerap_terlambat_tiba	itu	belakangan	kerap	terlambat	tiba	1
itu_belakangan_memunculkan_jasa_konsultan	itu	belakangan	memunculkan	jasa	konsultan	1
itu_belakangan_menjadi_sorotan_para	itu	belakangan	menjadi	sorotan	para	1
itu_belakangan_mulai_berpikir_bagaimana	itu	belakangan	mulai	berpikir	bagaimana	1
itu_belakangan_mulai_sirna_se-iring	itu	belakangan	mulai	sirna	se-iring	1
itu_belakangan_tidak_mampu_lagi	itu	belakangan	tidak	mampu	lagi	1
itu_belakangan_ungkapnya_melalui_sambungan	itu	belakangan	ungkapnya	melalui	sambungan	1
itu_belakangan_yang_penting_siap	itu	belakangan	yang	penting	siap	1
itu_berada_di_bagian_belakang	itu	berada	di	bagian	belakang	1
itu_berasal_apa_latar_belakang	itu	berasal	apa	latar	belakang	1
itu_berlatar_belakangan_khusus_model	itu	berlatar	belakangan	khusus	model	1
itu_bertolak_belakang_dengan_keindahan	itu	bertolak	belakang	dengan	keindahan	1
itu_bertolak_belakang_dengan_seluruh	itu	bertolak	belakang	dengan	seluruh	1
itu_bila_belakangan_ribut_soal	itu	bila	belakangan	ribut	soal	1
itu_bisa_melatarbelakangi_kongkritnya_nuklir	itu	bisa	melatarbelakangi	kongkritnya	nuklir	1
itu_dan_belakangan_mempercepat_gerak	itu	dan	belakangan	mempercepat	gerak	1
itu_dari_arah_belakang_sebelah	itu	dari	arah	belakang	sebelah	1
itu_desas-desus_yang_berhembus_belakangan	itu	desas-desus	yang	berhembus	belakangan	1
itu_di_bagian_belakang_terdapat	itu	di	bagian	belakang	terdapat	1
itu_dia_juga_belakangan_tengah	itu	dia	juga	belakangan	tengah	1
itu_dibangun_di_belakang_makam	itu	dibangun	di	belakang	makam	1
itu_dikirim_beberapa_hari_belakangan	itu	dikirim	beberapa	hari	belakangan	1
itu_dilatarbelakangi_dendam_dan_sakit	itu	dilatarbelakangi	dendam	dan	sakit	1
itu_dilatarbelakangi_negara-negara_pesaing_kuat	itu	dilatarbelakangi	negara-negara	pesaing	kuat	1
itu_dilatarbelakangi_oleh_penggunaan_lebih	itu	dilatarbelakangi	oleh	penggunaan	lebih	1
itu_dilatarbelakangi_temuan_novum_oleh	itu	dilatarbelakangi	temuan	novum	oleh	1
itu_dilatarbelakangi_tingginya_konsumsi_rokok	itu	dilatarbelakangi	tingginya	konsumsi	rokok	1
itu_dilengkapi_kamera_belakang_13MP	itu	dilengkapi	kamera	belakang	13MP	1
itu_disebut_belakangan_tinggal_di	itu	disebut	belakangan	tinggal	di	1
itu_hanya_berlatar_belakang_politik	itu	hanya	berlatar	belakang	politik	1
itu_hanya_melihat_latar_belakang	itu	hanya	melihat	latar	belakang	1
itu_jatuh_di_belakang_sel	itu	jatuh	di	belakang	sel	1
itu_jika_di_belakang_hari	itu	jika	di	belakang	hari	1
itu_juga_harus_berlatar_belakang	itu	juga	harus	berlatar	belakang	1
itu_justru_bertolak_belakang_dengan	itu	justru	bertolak	belakang	dengan	1
itu_karena_latar_belakang_warga	itu	karena	latar	belakang	warga	1
itu_keluar_lewat_belakang_kentut	itu	keluar	lewat	belakang	kentut	1
itu_konsentrasi_pemain_belakang_harus	itu	konsentrasi	pemain	belakang	harus	1
itu_korban_beristirahat_di_belakang	itu	korban	beristirahat	di	belakang	1
itu_langsung_menghantam_belakang_truck	itu	langsung	menghantam	belakang	truck	1
itu_latar_belakang_juga_dihiasi	itu	latar	belakang	juga	dihiasi	1
itu_latar_belakang_saya_sebagai	itu	latar	belakang	saya	sebagai	1
itu_lewat_pintu_belakang_terlihat	itu	lewat	pintu	belakang	terlihat	1
itu_lini_belakang_juga_jadi	itu	lini	belakang	juga	jadi	1
itu_membelakangi_rel_kereta_api	itu	membelakangi	rel	kereta	api	1
itu_memiliki_latar_belakang_pegawai	itu	memiliki	latar	belakang	pegawai	1
itu_meminta_lini_belakang_lebih	itu	meminta	lini	belakang	lebih	1
itu_mempertimbangkan_merekrut_pemain_belakang	itu	mempertimbangkan	merekrut	pemain	belakang	1
itu_mengingat_beberapa_waktu_belakangan	itu	mengingat	beberapa	waktu	belakangan	1
itu_menjadikan_latar_belakang_kegiatan	itu	menjadikan	latar	belakang	kegiatan	1
itu_menyampaikan_latar_belakang_pria	itu	menyampaikan	latar	belakang	pria	1
itu_menyapu_jendela_belakang_kata	itu	menyapu	jendela	belakang	kata	1
itu_pada_dan_belakangan_mencaploknya	itu	pada	dan	belakangan	mencaploknya	1
itu_pegawai_berlatar_belakang_dosen	itu	pegawai	berlatar	belakang	dosen	1
itu_pengendara_di_belakangnya_tidak	itu	pengendara	di	belakangnya	tidak	1
itu_pengiring_lagu_dibagian_belakang	itu	pengiring	lagu	dibagian	belakang	1
itu_pintu_belakang_khusus_yang	itu	pintu	belakang	khusus	yang	1
itu_pulalah_yang_melatarbelakangi_kehidupan	itu	pulalah	yang	melatarbelakangi	kehidupan	1
itu_pun_tetap_berlatar_belakang	itu	pun	tetap	berlatar	belakang	1
itu_punya_latar_belakang_masa	itu	punya	latar	belakang	masa	1
itu_punya_latar_belakang_untuk	itu	punya	latar	belakang	untuk	1
itu_seharusnya_dipastikan_latarbelakang_faktornya	itu	seharusnya	dipastikan	latarbelakang	faktornya	1
itu_selalu_bersembunyi_di_belakang	itu	selalu	bersembunyi	di	belakang	1
itu_sendiri_belakangan_mendapat_per-hatian	itu	sendiri	belakangan	mendapat	per-hatian	1
itu_sengaja_digelar_belakang_karena	itu	sengaja	digelar	belakang	karena	1
itu_sisi_belakang_ponsel_konsep	itu	sisi	belakang	ponsel	konsep	1
itu_sudah_mulai_berkurang_belakangan	itu	sudah	mulai	berkurang	belakangan	1
itu_tak_jelas_latar_belakangnya	itu	tak	jelas	latar	belakangnya	1
itu_tampaknya_belakangan_diikuti_oleh	itu	tampaknya	belakangan	diikuti	oleh	1
itu_tanpa_diketahui_penyebabnya_belakangan	itu	tanpa	diketahui	penyebabnya	belakangan	1
itu_tentu_bertolak_belakang_dengan	itu	tentu	bertolak	belakang	dengan	1
itu_tentu_sangat_bertolak_belakang	itu	tentu	sangat	bertolak	belakang	1
itu_terkait_juga_latar_belakang	itu	terkait	juga	latar	belakang	1
itu_terletak_tepat_di_belakang	itu	terletak	tepat	di	belakang	1
itu_terpaut_detik_di_belakang	itu	terpaut	detik	di	belakang	1
itu_tidak_kaku_belakangan_masyarakat	itu	tidak	kaku	belakangan	masyarakat	1
itu_urusan_belakang_yang_penting	itu	urusan	belakang	yang	penting	1
itu_urusan_belakangan_yang_penting	itu	urusan	belakangan	yang	penting	1
itu_yang_di_belakang_ganteng	itu	yang	di	belakang	ganteng	1
itu_yang_melatarbelakangi_apa_yang	itu	yang	melatarbelakangi	apa	yang	1
itu_yang_menjadi_latar_belakang	itu	yang	menjadi	latar	belakang	1
itulah_beberapa_malam_belakangan_berlangsung	itulah	beberapa	malam	belakangan	berlangsung	1
itulah_pemain_belakang_yang_tidak	itulah	pemain	belakang	yang	tidak	1
itulah_yang_belakangan_ini_membuat	itulah	yang	belakangan	ini	membuat	1
itulah_yang_menjadi_latar_belakang	itulah	yang	menjadi	latar	belakang	1
ja-ngan_diletakkan_di_belakang_tapi	ja-ngan	diletakkan	di	belakang	tapi	1
jadi_ancaman_bagi_lini_belakang	jadi	ancaman	bagi	lini	belakang	1
jadi_belakangan_diketahui_fakta_yang	jadi	belakangan	diketahui	fakta	yang	1
jadi_buah_bibir_masyarakat_belakangan	jadi	buah	bibir	masyarakat	belakangan	1
jadi_bukan_karena_persoalan_belakangan	jadi	bukan	karena	persoalan	belakangan	1
jadi_perbincangan_yang_hangat_belakangan	jadi	perbincangan	yang	hangat	belakangan	1
jago_lakukan_manuver_dibelakang_layar	jago	lakukan	manuver	dibelakang	layar	1
jagung_yang_belakangan_diketahui_sebanyak	jagung	yang	belakangan	diketahui	sebanyak	1
jalan_belakang_dan_membawa_lari	jalan	belakang	dan	membawa	lari	1
jalan_belakang_sejumlah_pusat_perbelanjaan	jalan	belakang	sejumlah	pusat	perbelanjaan	1
jalan_di_belakangnya_sepi_karena	jalan	di	belakangnya	sepi	karena	1
jalan_ke_gajah-gajah_di_belakangnya	jalan	ke	gajah-gajah	di	belakangnya	1
jalan_lurus_saja_ke_belakang	jalan	lurus	saja	ke	belakang	1
jalan_raya_dengan_latar_belakang	jalan	raya	dengan	latar	belakang	1
jalan_untuk_keluar_lewat_belakang	jalan	untuk	keluar	lewat	belakang	1
jalan_yang_ditempuh_belakangan_ini	jalan	yang	ditempuh	belakangan	ini	1
jalan_yang_rusak_di_belakang	jalan	yang	rusak	di	belakang	1
jalan-jalan_dari_belakang_sampai_ke	jalan-jalan	dari	belakang	sampai	ke	1
jalanan_belakangan_ini_kian_meresahkan	jalanan	belakangan	ini	kian	meresahkan	1
jalinan_kerja_sama_dilatarbelakangi_kesamaan	jalinan	kerja	sama	dilatarbelakangi	kesamaan	1
jam_belakangan_kata_seorang_pejabat	jam	belakangan	kata	seorang	pejabat	1
jamaah_akan_shalat_di_belakang	jamaah	akan	shalat	di	belakang	1
jamaah_dari_belakang_ke_rombongan	jamaah	dari	belakang	ke	rombongan	1
jang_berdiri_di_belakangnja_akan	jang	berdiri	di	belakangnja	akan	1
jangan_hanya_dilatarbelakangi_teror_bom	jangan	hanya	dilatarbelakangi	teror	bom	1
jangan_hanya_mengandalkan_rem_belakang	jangan	hanya	mengandalkan	rem	belakang	1
jangan_kita_memandang_lagi_kebelakang	jangan	kita	memandang	lagi	kebelakang	1
jangan_lelah_rakyat_dibelakang_kita	jangan	lelah	rakyat	dibelakang	kita	1
janganlah_kalian_saling_membelakangi_janganlah	janganlah	kalian	saling	membelakangi	janganlah	1
janganlah_lagi_me-mandang_ke_belakang	janganlah	lagi	me-mandang	ke	belakang	1
jangkauan_satu_detik_di_belakang	jangkauan	satu	detik	di	belakang	1
jarak_dekat_di_bagian_belakang	jarak	dekat	di	bagian	belakang	1
jarak_mencapai_detik_di_belakangnya	jarak	mencapai	detik	di	belakangnya	1
jari_di_bagian_belakang_dan	jari	di	bagian	belakang	dan	1
jari_di_bagian_belakang_dual	jari	di	bagian	belakang	dual	1
jari_disematkan_di_belakang_bodi	jari	disematkan	di	belakang	bodi	1
jaringan_di_belakang_aksi_penculikan	jaringan	di	belakang	aksi	penculikan	1
jaringan_media_mainstream_di_belakang	jaringan	media	mainstream	di	belakang	1
jaringan_pengikat_pada_tulang_belakang	jaringan	pengikat	pada	tulang	belakang	1
jaringan_saraf_dari_tulang_belakang	jaringan	saraf	dari	tulang	belakang	1
jaringan_saraf_di_bagian_belakang	jaringan	saraf	di	bagian	belakang	1
jatuh_di_belakang_rumah_kosong	jatuh	di	belakang	rumah	kosong	1
jatuh_di_belakang_sel_blok	jatuh	di	belakang	sel	blok	1
jatuh_di_belakang_yang_artinya	jatuh	di	belakang	yang	artinya	1
jatuh_di_landasan_militer_belakang	jatuh	di	landasan	militer	belakang	1
jatuh_roda_belakang_mobil_duluan	jatuh	roda	belakang	mobil	duluan	1
jauh_bertolak_belakang_dengan_menu	jauh	bertolak	belakang	dengan	menu	1
jauh_dari_perkotakan_dan_ter-belakang	jauh	dari	perkotakan	dan	ter-belakang	1
jauh_dari_situ_di_belakang	jauh	dari	situ	di	belakang	1
jauh_di_belakang_apa_iOS	jauh	di	belakang	apa	iOS	1
jauh_dibelakang_bahkan_tidak_berhasil	jauh	dibelakang	bahkan	tidak	berhasil	1
jauh_ke_belakang_ketika_negeri	jauh	ke	belakang	ketika	negeri	1
jauh_ke_belakang_lapangan_lawan	jauh	ke	belakang	lapangan	lawan	1
jauh_ke_belakang_sebenarnya_upaya	jauh	ke	belakang	sebenarnya	upaya	1
jauh_kebelakang_dengan_adanya_pertentangan	jauh	kebelakang	dengan	adanya	pertentangan	1
jawab_sangat_bertolak_belakang_dengan	jawab	sangat	bertolak	belakang	dengan	1
jeduk_yang_menandakan_suspensi_belakang	jeduk	yang	menandakan	suspensi	belakang	1
jejak_pantat_punggung_tulang_belakang	jejak	pantat	punggung	tulang	belakang	1
jejak_pengalaman_dan_latar_belakang	jejak	pengalaman	dan	latar	belakang	1
jelas_apakah_roda_belakang_pesawat	jelas	apakah	roda	belakang	pesawat	1
jelas_bertolak_belakang_dengan_kesaksian	jelas	bertolak	belakang	dengan	kesaksian	1
jelas_latar_belakangnya_hingga_menjadi	jelas	latar	belakangnya	hingga	menjadi	1
jelas_mengetahui_latar_belakang_dan	jelas	mengetahui	latar	belakang	dan	1
jelas_sama_sekali_tidak_di-latarbelakangi	jelas	sama	sekali	tidak	di-latarbelakangi	1
jelasnya_sambil_menengok_ke_belakang	jelasnya	sambil	menengok	ke	belakang	1
jenazah_lainnya_di_kebun_belakang	jenazah	lainnya	di	kebun	belakang	1
jendela_belakang_dengan_cara_mencongkelnya	jendela	belakang	dengan	cara	mencongkelnya	1
jendela_belakang_istrinya_berlari_minta	jendela	belakang	istrinya	berlari	minta	1
jenggot_belakangan_ini_saya_tampil	jenggot	belakangan	ini	saya	tampil	1
