ngram	w1	w2	w3	w4	w5	n
zaman_sosial_media_saat_ini	zaman	sosial	media	saat	ini	1
zaman_sudah_berubah_dan_dirinya	zaman	sudah	berubah	dan	dirinya	1
zaman_tahun_sebelum_masehi_zaman	zaman	tahun	sebelum	masehi	zaman	1
zaman_tak_bisa_dibendung_lagi	zaman	tak	bisa	dibendung	lagi	1
zaman_tantangan_yang_dihadapi_generasi	zaman	tantangan	yang	dihadapi	generasi	1
zaman_teknik-teknik_pencetakan_baru_mulai	zaman	teknik-teknik	pencetakan	baru	mulai	1
zaman_terbiasa_minim_informasi_sehingga	zaman	terbiasa	minim	informasi	sehingga	1
zaman_tersebut_bisa_digunakan_untuk	zaman	tersebut	bisa	digunakan	untuk	1
zaman_tersebut_memperjuangkan_ide_baru	zaman	tersebut	memperjuangkan	ide	baru	1
zaman_tersebut_para_calon_pastor	zaman	tersebut	para	calon	pastor	1
zaman_tersebut_yang_pernah_ditemukan	zaman	tersebut	yang	pernah	ditemukan	1
zaman_terus_berkembang_dan_kaum	zaman	terus	berkembang	dan	kaum	1
zaman_terus_terjadi_dan_pertumbuhan	zaman	terus	terjadi	dan	pertumbuhan	1
zaman_terutama_di_bidang_perkembangan	zaman	terutama	di	bidang	perkembangan	1
zaman_tetap_memiliki_modal_nasionalisme	zaman	tetap	memiliki	modal	nasionalisme	1
zaman_tetapi_perilaku_haruslah_tetap	zaman	tetapi	perilaku	haruslah	tetap	1
zaman_turun-temurun_dari_hingga_ke	zaman	turun-temurun	dari	hingga	ke	1
zaman_upacara_tradisi_dimaknakan_lain	zaman	upacara	tradisi	dimaknakan	lain	1
zaman_virtual_kian_banyak_hal	zaman	virtual	kian	banyak	hal	1
zaman_yang_akan_berbeda_kata	zaman	yang	akan	berbeda	kata	1
zaman_yang_amat_terbuka_ini	zaman	yang	amat	terbuka	ini	1
zaman_yang_belum_pernah_terjadi	zaman	yang	belum	pernah	terjadi	1
zaman_yang_dimenangi_kapitalisme_tidak	zaman	yang	dimenangi	kapitalisme	tidak	1
zaman_yang_kian_modern_dan	zaman	yang	kian	modern	dan	1
zaman_yang_kian_modern_re-maja	zaman	yang	kian	modern	re-maja	1
zaman_yang_memang_menghendaki_berbeda	zaman	yang	memang	menghendaki	berbeda	1
zaman_yang_menawarkan_produk_pabrikan	zaman	yang	menawarkan	produk	pabrikan	1
zaman_yang_modern_tetapi_perilaku	zaman	yang	modern	tetapi	perilaku	1
zaman_yang_penuh_tantangan_bagi	zaman	yang	penuh	tantangan	bagi	1
zaman_yang_semakin_kompleks_di	zaman	yang	semakin	kompleks	di	1
zaman_yang_semakin_kuat_menggoda	zaman	yang	semakin	kuat	menggoda	1
zaman_yang_semakin_maju_dan	zaman	yang	semakin	maju	dan	1
zaman_yang_semakin_maju_ini	zaman	yang	semakin	maju	ini	1
zaman_yang_semakin_maju_sekolah	zaman	yang	semakin	maju	sekolah	1
zaman_yang_semakin_memanas_ini	zaman	yang	semakin	memanas	ini	1
zaman_yang_serba_ada_ini	zaman	yang	serba	ada	ini	1
zaman_yang_serba_instan_sekarang	zaman	yang	serba	instan	sekarang	1
zaman_yang_serba_instant_ini	zaman	yang	serba	instant	ini	1
zaman_yang_serba_susah_dan	zaman	yang	serba	susah	dan	1
zaman_yang_serbaterbolak-balik_ini_kita	zaman	yang	serbaterbolak-balik	ini	kita	1
zaman_yang_sudah_berubah_bukan	zaman	yang	sudah	berubah	bukan	1
zaman_yang_sudah_modern_ini	zaman	yang	sudah	modern	ini	1
zaman_yang_telah_dilalui_oleh	zaman	yang	telah	dilalui	oleh	1
zaman_yang_terus_mengalami_peru-bahan	zaman	yang	terus	mengalami	peru-bahan	1
zaman-zaman_sebelumnya_termasuk_pada_zaman	zaman-zaman	sebelumnya	termasuk	pada	zaman	1
