ngram	w1	w2	w3	w4	w5	n
masa_itu_karena_berurusan_dengan	masa	itu	karena	berurusan	dengan	1
masa_itu_keadaan_ini_bertahan	masa	itu	keadaan	ini	bertahan	1
masa_itu_keadilan_sosial_yang	masa	itu	keadilan	sosial	yang	1
masa_itu_kebanyakan_dari_laskar	masa	itu	kebanyakan	dari	laskar	1
masa_itu_kesadaran_sosial_berkembang	masa	itu	kesadaran	sosial	berkembang	1
masa_itu_kota_yang_rusak	masa	itu	kota	yang	rusak	1
masa_itu_lebih_banyak_beraktivitas	masa	itu	lebih	banyak	beraktivitas	1
masa_itu_malaikat_dan_lainnya	masa	itu	malaikat	dan	lainnya	1
masa_itu_masih_banyak_mengandung	masa	itu	masih	banyak	mengandung	1
masa_itu_memperoleh_pendapatan_juta	masa	itu	memperoleh	pendapatan	juta	1
masa_itu_menyuruh_saya_mendaftar	masa	itu	menyuruh	saya	mendaftar	1
masa_itu_merupakan_transisi_antara	masa	itu	merupakan	transisi	antara	1
masa_itu_mulai_mengering_dan	masa	itu	mulai	mengering	dan	1
masa_itu_orang_tua_perlu	masa	itu	orang	tua	perlu	1
masa_itu_orang-orang_mengoleskan_ramuan	masa	itu	orang-orang	mengoleskan	ramuan	1
masa_itu_para_orang_tua	masa	itu	para	orang	tua	1
masa_itu_para_pengrajin_melihat	masa	itu	para	pengrajin	melihat	1
masa_itu_para_zendeling_lagi	masa	itu	para	zendeling	lagi	1
masa_itu_parfum_menyebabkan_iritasi	masa	itu	parfum	menyebabkan	iritasi	1
masa_itu_pasien_bisa_dipasang	masa	itu	pasien	bisa	dipasang	1
masa_itu_penggunaan_bra_dan	masa	itu	penggunaan	bra	dan	1
masa_itu_populasi_penduduk_sempat	masa	itu	populasi	penduduk	sempat	1
masa_itu_posisi_tersebut_digu	masa	itu	posisi	tersebut	digu	1
masa_itu_pula_jins_menjadi	masa	itu	pula	jins	menjadi	1
masa_itu_pun_berlomba-lomba_untuk	masa	itu	pun	berlomba-lomba	untuk	1
masa_itu_pun_sudah_dilakukan	masa	itu	pun	sudah	dilakukan	1
masa_itu_sama_sekali_tidak	masa	itu	sama	sekali	tidak	1
masa_itu_segera_datang_tak	masa	itu	segera	datang	tak	1
masa_itu_serban_sudah_menjadi	masa	itu	serban	sudah	menjadi	1
masa_itu_sering_terdengar_artis	masa	itu	sering	terdengar	artis	1
masa_itu_stasiun_radar_milik	masa	itu	stasiun	radar	milik	1
masa_itu_sudah_amat_baik	masa	itu	sudah	amat	baik	1
masa_itu_sudah_banyak_warga	masa	itu	sudah	banyak	warga	1
masa_itu_tercatat_yang_paling	masa	itu	tercatat	yang	paling	1
masa_itu_terlewatkan_karena_gangguan	masa	itu	terlewatkan	karena	gangguan	1
masa_itu_tetapi_telah_menunjukkan	masa	itu	tetapi	telah	menunjukkan	1
masa_itu_tidak_sembarang_orang	masa	itu	tidak	sembarang	orang	1
masa_itu_tidak_terlalu_efektif	masa	itu	tidak	terlalu	efektif	1
masa_itu_yakni_adanya_ubin	masa	itu	yakni	adanya	ubin	1
masa_itu_yang_berpolitik_dengan	masa	itu	yang	berpolitik	dengan	1
masa_iya_aset_negara_dijual	masa	iya	aset	negara	dijual	1
masa_iya_seorang_presiden_mau	masa	iya	seorang	presiden	mau	1
masa_izin_dari_dis-perindag_nda	masa	izin	dari	dis-perindag	nda	1
masa_izin_kepemilikan_senjata_tersebut	masa	izin	kepemilikan	senjata	tersebut	1
masa_izin_sejak_periode_tanggal	masa	izin	sejak	periode	tanggal	1
masa_izin_tinggal_dan_bekerjanya	masa	izin	tinggal	dan	bekerjanya	1
masa_ja-batan_anggota_komisi_berusia	masa	ja-batan	anggota	komisi	berusia	1
masa_ja-batan_atau_pergantian_penjabat	masa	ja-batan	atau	pergantian	penjabat	1
masa_ja-batan_empat_penjabat_di	masa	ja-batan	empat	penjabat	di	1
masa_ja-batan_keempatnya_berlaku_mu-lai	masa	ja-batan	keempatnya	berlaku	mu-lai	1
masa_jaba-tan_hukum_tua_yang	masa	jaba-tan	hukum	tua	yang	1
masa_jabatan_beberapa_bupati_dan	masa	jabatan	beberapa	bupati	dan	1
masa_jabatan_berakhir_di_mana	masa	jabatan	berakhir	di	mana	1
masa_jabatan_berakhir_dilakukan_oleh	masa	jabatan	berakhir	dilakukan	oleh	1
masa_jabatan_berakhir_persoalan_ini	masa	jabatan	berakhir	persoalan	ini	1
masa_jabatan_bisa_diper-panjang_menurutnya	masa	jabatan	bisa	diper-panjang	menurutnya	1
masa_jabatan_bupati_berakhir_bulan	masa	jabatan	bupati	berakhir	bulan	1
masa_jabatan_bupati_bukanlah_persoalan	masa	jabatan	bupati	bukanlah	persoalan	1
masa_jabatan_bupati_dan_wabup	masa	jabatan	bupati	dan	wabup	1
masa_jabatan_bupati_dan_wakil	masa	jabatan	bupati	dan	wakil	1
masa_jabatan_bupati_serta_wakil	masa	jabatan	bupati	serta	wakil	1
masa_jabatan_bupati_sudah_ber-akhir	masa	jabatan	bupati	sudah	ber-akhir	1
masa_jabatan_cikar_kanan_vaya	masa	jabatan	cikar	kanan	vaya	1
masa_jabatan_dari_empat_penjabat	masa	jabatan	dari	empat	penjabat	1
masa_jabatan_dewan_di_situ	masa	jabatan	dewan	di	situ	1
masa_jabatan_didampingi_mantan_rektor	masa	jabatan	didampingi	mantan	rektor	1
masa_jabatan_empat_tahun_yang	masa	jabatan	empat	tahun	yang	1
masa_jabatan_gubernur_dan_wagub	masa	jabatan	gubernur	dan	wagub	1
masa_jabatan_gubernur_dan_wakil	masa	jabatan	gubernur	dan	wakil	1
masa_jabatan_hakim_konstitusi_sangatlah	masa	jabatan	hakim	konstitusi	sangatlah	1
masa_jabatan_hanya_dua_kali	masa	jabatan	hanya	dua	kali	1
masa_jabatan_hukum_tuanya_sudah	masa	jabatan	hukum	tuanya	sudah	1
masa_jabatan_hukum_tuanya_telah	masa	jabatan	hukum	tuanya	telah	1
masa_jabatan_itu_sudah_salah	masa	jabatan	itu	sudah	salah	1
masa_jabatan_juga_harus_cuti	masa	jabatan	juga	harus	cuti	1
masa_jabatan_kami_ber-akhir_yakni	masa	jabatan	kami	ber-akhir	yakni	1
masa_jabatan_karena_hal_ini	masa	jabatan	karena	hal	ini	1
masa_jabatan_kedua_diveto_oleh	masa	jabatan	kedua	diveto	oleh	1
masa_jabatan_kedua_kalah_melawan	masa	jabatan	kedua	kalah	melawan	1
masa_jabatan_kedua_kalinya_anggota	masa	jabatan	kedua	kalinya	anggota	1
masa_jabatan_kedua_orang_itu	masa	jabatan	kedua	orang	itu	1
masa_jabatan_kelima_mengakui_kalah	masa	jabatan	kelima	mengakui	kalah	1
masa_jabatan_kepala_dae-rahnya_berakhir	masa	jabatan	kepala	dae-rahnya	berakhir	1
masa_jabatan_kepala_daerah_tidak	masa	jabatan	kepala	daerah	tidak	1
masa_jabatan_kepala_daerahnya_akan	masa	jabatan	kepala	daerahnya	akan	1
masa_jabatan_kepala_daerahnya_belum	masa	jabatan	kepala	daerahnya	belum	1
masa_jabatan_kita_dan_sampah	masa	jabatan	kita	dan	sampah	1
masa_jabatan_komisaris_dan_direksi	masa	jabatan	komisaris	dan	direksi	1
masa_jabatan_kumtua_adalah_enam	masa	jabatan	kumtua	adalah	enam	1
masa_jabatan_kumtua_lama_sudah	masa	jabatan	kumtua	lama	sudah	1
masa_jabatan_kumtua_mereka_berakhir	masa	jabatan	kumtua	mereka	berakhir	1
masa_jabatan_kumtua_setempat_sudah	masa	jabatan	kumtua	setempat	sudah	1
masa_jabatan_kumtua-nya_sudah_akan	masa	jabatan	kumtua-nya	sudah	akan	1
masa_jabatan_kumtuanya_sudah_berakhir	masa	jabatan	kumtuanya	sudah	berakhir	1
masa_jabatan_lima_tahun_keempatnya	masa	jabatan	lima	tahun	keempatnya	1
masa_jabatan_lima_tahun_namun	masa	jabatan	lima	tahun	namun	1
masa_jabatan_maupun_yang_tidak	masa	jabatan	maupun	yang	tidak	1
masa_jabatan_pada_tahun_mendatang	masa	jabatan	pada	tahun	mendatang	1
masa_jabatan_paling_lama_dua	masa	jabatan	paling	lama	dua	1
masa_jabatan_paling_lambat_sudah	masa	jabatan	paling	lambat	sudah	1
masa_jabatan_para_sekretaris_kampung	masa	jabatan	para	sekretaris	kampung	1
masa_jabatan_pejabat_dan_pendefinitifan	masa	jabatan	pejabat	dan	pendefinitifan	1
masa_jabatan_pemerintah_diharapkan_segera	masa	jabatan	pemerintah	diharapkan	segera	1
masa_jabatan_penjabat_bupati_walikota	masa	jabatan	penjabat	bupati	walikota	1
masa_jabatan_pertama_ia_memerintah	masa	jabatan	pertama	ia	memerintah	1
masa_jabatan_presiden_adalah_enam	masa	jabatan	presiden	adalah	enam	1
masa_jabatan_sampai_saat_ini	masa	jabatan	sampai	saat	ini	1
masa_jabatan_sampai_sesudah_tahapan	masa	jabatan	sampai	sesudah	tahapan	1
masa_jabatan_sangadi_itu_telah	masa	jabatan	sangadi	itu	telah	1
masa_jabatan_saya_berakhir_katanya	masa	jabatan	saya	berakhir	katanya	1
masa_jabatan_saya_memang_lima	masa	jabatan	saya	memang	lima	1
masa_jabatan_saya_sebagai_presiden	masa	jabatan	saya	sebagai	presiden	1
masa_jabatan_sela-ma_satu_tahun	masa	jabatan	sela-ma	satu	tahun	1
masa_jabatan_seumur_hidup_untuk	masa	jabatan	seumur	hidup	untuk	1
masa_jabatan_tahun_usai_dilantik	masa	jabatan	tahun	usai	dilantik	1
masa_jabatan_tak_ber-hasil_menuntaskan	masa	jabatan	tak	ber-hasil	menuntaskan	1
masa_jabatan_terpendek_se_bagai	masa	jabatan	terpendek	se	bagai	1
masa_jabatan_tersebut_belum_terisi	masa	jabatan	tersebut	belum	terisi	1
masa_jabatan_tersebut_bisa_diperpanjang	masa	jabatan	tersebut	bisa	diperpanjang	1
masa_jabatan_tidak_jadi_soal	masa	jabatan	tidak	jadi	soal	1
masa_jabatan_wali_kota_perempuan	masa	jabatan	wali	kota	perempuan	1
masa_jabatan_yang_diemban_memang	masa	jabatan	yang	diemban	memang	1
masa_jabatan_yang_hampir_habis	masa	jabatan	yang	hampir	habis	1
masa_jabatan_yang_kedua_berlangsung	masa	jabatan	yang	kedua	berlangsung	1
masa_jabatan_yang_tersisa_bisa	masa	jabatan	yang	tersisa	bisa	1
masa_jabatannya_akan_berakhir_bulan	masa	jabatannya	akan	berakhir	bulan	1
masa_jabatannya_akan_berakhir_dua	masa	jabatannya	akan	berakhir	dua	1
masa_jabatannya_akan_mempenga-ruhi_kinerjanya	masa	jabatannya	akan	mempenga-ruhi	kinerjanya	1
masa_jabatannya_beberapa_tahun_ini	masa	jabatannya	beberapa	tahun	ini	1
masa_jabatannya_berakhir_akan_menghentikan	masa	jabatannya	berakhir	akan	menghentikan	1
masa_jabatannya_berakhir_dan_semester	masa	jabatannya	berakhir	dan	semester	1
masa_jabatannya_berakhir_pada_dan	masa	jabatannya	berakhir	pada	dan	1
masa_jabatannya_berakhir_seba-gai_presiden	masa	jabatannya	berakhir	seba-gai	presiden	1
masa_jabatannya_berakhir_semester_kedua	masa	jabatannya	berakhir	semester	kedua	1
masa_jabatannya_dan_belum_menggelar	masa	jabatannya	dan	belum	menggelar	1
masa_jabatannya_dan_menyambut_pemimpin	masa	jabatannya	dan	menyambut	pemimpin	1
masa_jabatannya_dan_proses_pelak-sanaannya	masa	jabatannya	dan	proses	pelak-sanaannya	1
masa_jabatannya_dengan_tinggal_di	masa	jabatannya	dengan	tinggal	di	1
masa_jabatannya_di_kantor_itu	masa	jabatannya	di	kantor	itu	1
masa_jabatannya_dia_telah_menewaskan	masa	jabatannya	dia	telah	menewaskan	1
masa_jabatannya_habis_atau_menjelang	masa	jabatannya	habis	atau	menjelang	1
masa_jabatannya_itu_tidak_bermasalah	masa	jabatannya	itu	tidak	bermasalah	1
masa_jabatannya_karena_tersandung_masalah	masa	jabatannya	karena	tersandung	masalah	1
masa_jabatannya_masih_tersisa_dua	masa	jabatannya	masih	tersisa	dua	1
masa_jabatannya_perempuan_yang_memimpin	masa	jabatannya	perempuan	yang	memimpin	1
masa_jabatannya_sampai_sesuai_hasil	masa	jabatannya	sampai	sesuai	hasil	1
masa_jabatannya_selama_lima_tahun	masa	jabatannya	selama	lima	tahun	1
masa_jabatannya_seperti_seorang_raja	masa	jabatannya	seperti	seorang	raja	1
masa_jabatannya_sudah_dua_periode	masa	jabatannya	sudah	dua	periode	1
masa_jabatannya_tidak_ada_lagi	masa	jabatannya	tidak	ada	lagi	1
masa_jabatannya_tidak_sesuai_dengan	masa	jabatannya	tidak	sesuai	dengan	1
masa_jabatannya_tinggal_setahun_lebih	masa	jabatannya	tinggal	setahun	lebih	1
masa_jabatannya_yang_kedua_kali	masa	jabatannya	yang	kedua	kali	1
masa_jabatannya_yang_kedua_kalinya	masa	jabatannya	yang	kedua	kalinya	1
masa_jabatannya_yang_sekarang_merupakan	masa	jabatannya	yang	sekarang	merupakan	1
masa_jabatannya_yang_tinggal_bulan	masa	jabatannya	yang	tinggal	bulan	1
masa_jabatannya_yang_tinggal_dua	masa	jabatannya	yang	tinggal	dua	1
masa_jabatanya_berakhir_tersangka_tak	masa	jabatanya	berakhir	tersangka	tak	1
masa_jabatanya_sudah_lima_tahun	masa	jabatanya	sudah	lima	tahun	1
masa_jabatanya_yang_kurang_dari	masa	jabatanya	yang	kurang	dari	1
masa_jadi_saya_ingin_fokus	masa	jadi	saya	ingin	fokus	1
masa_jadwal_harus_seperti_ini	masa	jadwal	harus	seperti	ini	1
masa_jahiliah_yang_tidak_mengotak-atik	masa	jahiliah	yang	tidak	mengotak-atik	1
masa_jam_terbang_itu_sudah	masa	jam	terbang	itu	sudah	1
masa_jang_sudah_terbagi-bagi_dalam	masa	jang	sudah	terbagi-bagi	dalam	1
masa_jangka_panjang_bisnis_jual	masa	jangka	panjang	bisnis	jual	1
masa_janin_hingga_tahun_pertama	masa	janin	hingga	tahun	pertama	1
masa_jaya_atas_tingginya_volume	masa	jaya	atas	tingginya	volume	1
masa_jaya_kopi_dan_cengkih	masa	jaya	kopi	dan	cengkih	1
masa_jaya_seperti_ketika_eksis	masa	jaya	seperti	ketika	eksis	1
masa_jayanya_di_era_70-80an	masa	jayanya	di	era	70-80an	1
masa_jayanya_menjadi_pusat_perdagangan	masa	jayanya	menjadi	pusat	perdagangan	1
masa_jayanya_meski_kelakuan_koruptif	masa	jayanya	meski	kelakuan	koruptif	1
masa_jeda_dengan_berwisata_bersama	masa	jeda	dengan	berwisata	bersama	1
masa_jeda_hingga_dua_tahun	masa	jeda	hingga	dua	tahun	1
masa_jeda_tersebut_maka_dibuat	masa	jeda	tersebut	maka	dibuat	1
masa_jeda_yang_harus_di-berikan	masa	jeda	yang	harus	di-berikan	1
masa_jendela_ini_akan_menda-patkan	masa	jendela	ini	akan	menda-patkan	1
masa_juga_merupakan_bagian_dari	masa	juga	merupakan	bagian	dari	1
masa_jumlah_sabu-sabu_sebanyak_itu	masa	jumlah	sabu-sabu	sebanyak	itu	1
masa_ka-rantina_pembekalan_wawan-cara_lomba	masa	ka-rantina	pembekalan	wawan-cara	lomba	1
masa_kada-luarsa_namun_kondisi_fisik	masa	kada-luarsa	namun	kondisi	fisik	1
masa_kadaluarsa_berpotensi_disalahgunakan_katanya	masa	kadaluarsa	berpotensi	disalahgunakan	katanya	1
masa_kalender_habis_pengerjaan_tapi	masa	kalender	habis	pengerjaan	tapi	1
masa_kalender_hanya_hari_sementara	masa	kalender	hanya	hari	sementara	1
masa_kalender_kerja_yang_se-makin	masa	kalender	kerja	yang	se-makin	1
masa_kami_untuk_mengoleksi_keris	masa	kami	untuk	mengoleksi	keris	1
masa_kampanya_para_calon_wakil	masa	kampanya	para	calon	wakil	1
masa_kampanye_akan_mengecek_langsung	masa	kampanye	akan	mengecek	langsung	1
masa_kampanye_bagi_masing-masing_pasangan	masa	kampanye	bagi	masing-masing	pasangan	1
masa_kampanye_bahkan_sam-pai_berakhirnya	masa	kampanye	bahkan	sam-pai	berakhirnya	1
masa_kampanye_banyak_pekerjaan_rumah	masa	kampanye	banyak	pekerjaan	rumah	1
masa_kampanye_bekerja_secara_terencana	masa	kampanye	bekerja	secara	terencana	1
masa_kampanye_calon_gubernur_dan	masa	kampanye	calon	gubernur	dan	1
masa_kampanye_dan_larangan_penggunaan	masa	kampanye	dan	larangan	penggunaan	1
masa_kampanye_dan_pemilihan_dilaksanakan	masa	kampanye	dan	pemilihan	dilaksanakan	1
masa_kampanye_dan_sebelum_kampanye	masa	kampanye	dan	sebelum	kampanye	1
masa_kampanye_dengan_blusukan_di	masa	kampanye	dengan	blusukan	di	1
masa_kampanye_di_mana_butuh	masa	kampanye	di	mana	butuh	1
masa_kampanye_di-tutup_oleh_penyelenggara	masa	kampanye	di-tutup	oleh	penyelenggara	1
masa_kampanye_digunakan_sebaik-baiknya_dengan	masa	kampanye	digunakan	sebaik-baiknya	dengan	1
masa_kampanye_dimulai_yaitu_pada	masa	kampanye	dimulai	yaitu	pada	1
masa_kampanye_dua_tahun_terakhir	masa	kampanye	dua	tahun	terakhir	1
masa_kampanye_dulu_sempat_berjanji	masa	kampanye	dulu	sempat	berjanji	1
masa_kampanye_hampir_tak_ada	masa	kampanye	hampir	tak	ada	1
masa_kampanye_hingga_hari_pemilihan	masa	kampanye	hingga	hari	pemilihan	1
masa_kampanye_hingga_hari_tenang	masa	kampanye	hingga	hari	tenang	1
masa_kampanye_hingga_selesai_penghitungan	masa	kampanye	hingga	selesai	penghitungan	1
masa_kampanye_ia_menegaskan_aktivitas	masa	kampanye	ia	menegaskan	aktivitas	1
masa_kampanye_juga_tidak_jadi	masa	kampanye	juga	tidak	jadi	1
masa_kampanye_jumlah_peredaran_mihol	masa	kampanye	jumlah	peredaran	mihol	1
masa_kampanye_karena_hakim_itu	masa	kampanye	karena	hakim	itu	1
masa_kampanye_kemunculan_baliho_tokoh	masa	kampanye	kemunculan	baliho	tokoh	1
masa_kampanye_kepada_para_pendukungnya	masa	kampanye	kepada	para	pendukungnya	1
masa_kampanye_kesibukan_sang_suami	masa	kampanye	kesibukan	sang	suami	1
masa_kampanye_lalu_juga_belum	masa	kampanye	lalu	juga	belum	1
masa_kampanye_lalu_tidak_mau	masa	kampanye	lalu	tidak	mau	1
masa_kampanye_lebih_meyakinkan_ketimbang	masa	kampanye	lebih	meyakinkan	ketimbang	1
masa_kampanye_menjelang_pemungutan_suara	masa	kampanye	menjelang	pemungutan	suara	1
masa_kampanye_merupakan_tahapan_yang	masa	kampanye	merupakan	tahapan	yang	1
masa_kampanye_meski_beberapa_anggotanya	masa	kampanye	meski	beberapa	anggotanya	1
masa_kampanye_mulai_berlangsung_terhitung	masa	kampanye	mulai	berlangsung	terhitung	1
masa_kampanye_nanti_agar_publik	masa	kampanye	nanti	agar	publik	1
masa_kampanye_pada_sistem_politik	masa	kampanye	pada	sistem	politik	1
masa_kampanye_pada_waktu_lalu	masa	kampanye	pada	waktu	lalu	1
masa_kampanye_para_calon_lebih	masa	kampanye	para	calon	lebih	1
masa_kampanye_pasangan_capres_dan	masa	kampanye	pasangan	capres	dan	1
masa_kampanye_pemilihan_presiden_pada	masa	kampanye	pemilihan	presiden	pada	1
masa_kampanye_pemilihan_wali_kota	masa	kampanye	pemilihan	wali	kota	1
masa_kampanye_pemilu_ini_terlihat	masa	kampanye	pemilu	ini	terlihat	1
masa_kampanye_pemilu_presiden_telah	masa	kampanye	pemilu	presiden	telah	1
masa_kampanye_pemilu_sekarang_ini	masa	kampanye	pemilu	sekarang	ini	1
masa_kampanye_pemilu_yang_lalu	masa	kampanye	pemilu	yang	lalu	1
masa_kampanye_pergerakan_relawan_perubahan	masa	kampanye	pergerakan	relawan	perubahan	1
masa_kampanye_pilkada_di_ibu	masa	kampanye	pilkada	di	ibu	1
masa_kampanye_pilkada_lalu_pasangan	masa	kampanye	pilkada	lalu	pasangan	1
masa_kampanye_pilkada_serentak_media	masa	kampanye	pilkada	serentak	media	1
masa_kampanye_pilpres_dengan_tetap	masa	kampanye	pilpres	dengan	tetap	1
masa_kampanye_putaran_kedua_ini	masa	kampanye	putaran	kedua	ini	1
masa_kampanye_relawannya_tidak_terdaftar	masa	kampanye	relawannya	tidak	terdaftar	1
masa_kampanye_sebagai_bagian_dari	masa	kampanye	sebagai	bagian	dari	1
masa_kampanye_sebelum_pemungutan_suara	masa	kampanye	sebelum	pemungutan	suara	1
masa_kampanye_sekarang_ini_menurut	masa	kampanye	sekarang	ini	menurut	1
masa_kampanye_selalu_menggaungkan_keinginannya	masa	kampanye	selalu	menggaungkan	keinginannya	1
masa_kampanye_selesai_juga_kadang	masa	kampanye	selesai	juga	kadang	1
masa_kampanye_seperti_ditegaskan_dalam	masa	kampanye	seperti	ditegaskan	dalam	1
masa_kampanye_serta_memiliki_sedikit	masa	kampanye	serta	memiliki	sedikit	1
masa_kampanye_sudah_bisa_dilakukan	masa	kampanye	sudah	bisa	dilakukan	1
masa_kampanye_telah_disampaikan_dan	masa	kampanye	telah	disampaikan	dan	1
masa_kampanye_terbuka_mulai_pertengaan	masa	kampanye	terbuka	mulai	pertengaan	1
masa_kampanye_tetapi_tidak_cukup	masa	kampanye	tetapi	tidak	cukup	1
masa_kampanye_tetapi_tidak_menggunakan	masa	kampanye	tetapi	tidak	menggunakan	1
masa_kampanye_tidak_menjadi_kenyataan	masa	kampanye	tidak	menjadi	kenyataan	1
masa_kampanye_untuk_pemilihan_perdana	masa	kampanye	untuk	pemilihan	perdana	1
masa_kampanye_yang_baru_saja	masa	kampanye	yang	baru	saja	1
masa_kampanye_yang_berlangsung_mulai	masa	kampanye	yang	berlangsung	mulai	1
masa_kampanye_yang_efektif_ialah	masa	kampanye	yang	efektif	ialah	1
masa_kampanye_yang_hari_ini	masa	kampanye	yang	hari	ini	1
masa_kampanye_yang_sudah_berjalan	masa	kampanye	yang	sudah	berjalan	1
masa_kampanyenya_dengan_bergerilya_ke	masa	kampanyenya	dengan	bergerilya	ke	1
masa_kampaye_dan_masa_tenang	masa	kampaye	dan	masa	tenang	1
masa_kamu_enggak_mau_ucap	masa	kamu	enggak	mau	ucap	1
masa_kan_ini_ditanggapi_se-rius	masa	kan	ini	ditanggapi	se-rius	1
masa_kan_tak_bisa_menyiasati	masa	kan	tak	bisa	menyiasati	1
masa_kan_tanpa_ada_kajian	masa	kan	tanpa	ada	kajian	1
masa_kan_tidak_ada_perhatian	masa	kan	tidak	ada	perhatian	1
masa_kan_torang_tidak_tahu	masa	kan	torang	tidak	tahu	1
masa_kan_untuk_membenahi_penerangan	masa	kan	untuk	membenahi	penerangan	1
masa_kanak_itu_jam_istirahat	masa	kanak	itu	jam	istirahat	1
masa_kanak_setidaknya_dapat_mengingatkan	masa	kanak	setidaknya	dapat	mengingatkan	1
masa_kanak-kanak_akhir_dan_umur	masa	kanak-kanak	akhir	dan	umur	1
masa_kanak-kanak_dan_remaja_dengan	masa	kanak-kanak	dan	remaja	dengan	1
masa_kanak-kanak_ia_adalah_anak	masa	kanak-kanak	ia	adalah	anak	1
masa_kanak-kanak_khususnya_di_daerah	masa	kanak-kanak	khususnya	di	daerah	1
masa_kanak-kanak_lalu_cuti_dan	masa	kanak-kanak	lalu	cuti	dan	1
masa_kanak-kanak_mereka_dididik_bahwa	masa	kanak-kanak	mereka	dididik	bahwa	1
masa_kanak-kanak_paling_mengena_saat	masa	kanak-kanak	paling	mengena	saat	1
masa_kanak-kanak_remaja_hingga_pe-muda	masa	kanak-kanak	remaja	hingga	pe-muda	1
masa_kanak-kanak_tidak_akan_datang	masa	kanak-kanak	tidak	akan	datang	1
masa_karantina_yang_berlangsung_selama	masa	karantina	yang	berlangsung	selama	1
masa_ke_emasannya_di_bawah	masa	ke	emasannya	di	bawah	1
masa_ke_masa_antara_lain	masa	ke	masa	antara	lain	1
masa_ke_masa_berbagai_cara	masa	ke	masa	berbagai	cara	1
masa_ke_masa_cenderung_bertumbuh	masa	ke	masa	cenderung	bertumbuh	1
masa_ke_masa_dan_perannya	masa	ke	masa	dan	perannya	1
masa_ke_masa_di_beberapa	masa	ke	masa	di	beberapa	1
masa_ke_masa_internasionalisasi_kurikulum	masa	ke	masa	internasionalisasi	kurikulum	1
masa_ke_masa_kecurigaan_selalu	masa	ke	masa	kecurigaan	selalu	1
masa_ke_masa_memiliki_keidentikan	masa	ke	masa	memiliki	keidentikan	1
masa_ke_masa_menghiasi_layar	masa	ke	masa	menghiasi	layar	1
masa_ke_masa_selalu_saja	masa	ke	masa	selalu	saja	1
masa_ke_masa_seraya_mengagumi	masa	ke	masa	seraya	mengagumi	1
masa_ke-merdekaan_namun_masih_ada	masa	ke-merdekaan	namun	masih	ada	1
masa_keberlakuan_yang_berbeda_atas	masa	keberlakuan	yang	berbeda	atas	1
masa_kecil_akan_tetap_mengingatkan	masa	kecil	akan	tetap	mengingatkan	1
masa_kecil_bersama_ayahnya_hingga	masa	kecil	bersama	ayahnya	hingga	1
masa_kecil_bersama-sama_di_istana	masa	kecil	bersama-sama	di	istana	1
masa_kecil_buruk_kemungkinan_besar	masa	kecil	buruk	kemungkinan	besar	1
masa_kecil_dalam_sampul_album	masa	kecil	dalam	sampul	album	1
masa_kecil_dan_bisa_disebabkan	masa	kecil	dan	bisa	disebabkan	1
masa_kecil_dan_memperteguh_jati	masa	kecil	dan	memperteguh	jati	1
masa_kecil_dilukai_oleh_rubah	masa	kecil	dilukai	oleh	rubah	1
masa_kecil_dulu_keduanya_ketika	masa	kecil	dulu	keduanya	ketika	1
masa_kecil_hingga_setelah_menjadi	masa	kecil	hingga	setelah	menjadi	1
masa_kecil_ini_saya_pakai	masa	kecil	ini	saya	pakai	1
masa_kecil_itu_nyaris_terulang	masa	kecil	itu	nyaris	terulang	1
masa_kecil_keluarga_kegiatan_berkesenian	masa	kecil	keluarga	kegiatan	berkesenian	1
masa_kecil_perjalanan_karier_hingga	masa	kecil	perjalanan	karier	hingga	1
