ngram	w1	w2	w3	n
masa_pemilu_dahulu	masa	pemilu	dahulu	1
masa_pemilu_legislatif	masa	pemilu	legislatif	1
masa_peminjaman_belum	masa	peminjaman	belum	1
masa_peminjaman_bilik	masa	peminjaman	bilik	1
masa_peminjaman_di	masa	peminjaman	di	1
masa_peminjaman_singkatnya	masa	peminjaman	singkatnya	1
masa_peminjamannya_dari	masa	peminjamannya	dari	1
masa_peminjamannya_lebih	masa	peminjamannya	lebih	1
masa_pemkab_dan	masa	pemkab	dan	1
masa_pemulangan_debarkasi	masa	pemulangan	debarkasi	1
masa_pemulangan_jemaah	masa	pemulangan	jemaah	1
masa_pemulihan_akibat	masa	pemulihan	akibat	1
masa_pemulihan_dan	masa	pemulihan	dan	1
masa_pemulihan_dengan	masa	pemulihan	dengan	1
masa_pemulihan_di	masa	pemulihan	di	1
masa_pemulihan_kesembuhan	masa	pemulihan	kesembuhan	1
masa_pemulihan_lebih	masa	pemulihan	lebih	1
masa_pemulihan_singkat	masa	pemulihan	singkat	1
masa_pemulihan_tenaga	masa	pemulihan	tenaga	1
masa_pemulihan_usai	masa	pemulihan	usai	1
masa_pemungutan_suara	masa	pemungutan	suara	1
masa_pemusatan_latihan	masa	pemusatan	latihan	1
masa_pemutakhiran_sebagai	masa	pemutakhiran	sebagai	1
masa_pen-siun_di	masa	pen-siun	di	1
masa_pen-siun_tapi	masa	pen-siun	tapi	1
masa_pen-siunnya_sejak	masa	pen-siunnya	sejak	1
masa_pena-hanannya_selama	masa	pena-hanannya	selama	1
masa_penahanan_bukan	masa	penahanan	bukan	1
masa_penahanan_dalam	masa	penahanan	dalam	1
masa_penahanan_dan	masa	penahanan	dan	1
masa_penahanan_di	masa	penahanan	di	1
masa_penahanan_habis	masa	penahanan	habis	1
masa_penahanan_sebagai	masa	penahanan	sebagai	1
masa_penahanan_selama	masa	penahanan	selama	1
masa_penahanan_tahap	masa	penahanan	tahap	1
masa_penahanan_untuk	masa	penahanan	untuk	1
masa_penahanan-nya_pada	masa	penahanan-nya	pada	1
masa_penahanan-nya_sehingga	masa	penahanan-nya	sehingga	1
masa_penahannya_tetap	masa	penahannya	tetap	1
masa_penaklukan_mereka	masa	penaklukan	mereka	1
masa_penangguhan_dua	masa	penangguhan	dua	1
masa_penantian_kedua	masa	penantian	kedua	1
masa_penantian_kenaikan	masa	penantian	kenaikan	1
masa_penantian_mereka	masa	penantian	mereka	1
masa_penawaran_khusus	masa	penawaran	khusus	1
masa_penawaran_pada	masa	penawaran	pada	1
masa_penayangan_iklan	masa	penayangan	iklan	1
masa_pencalo-nan_akan	masa	pencalo-nan	akan	1
masa_pencalonan_pilkada	masa	pencalonan	pilkada	1
masa_pencocokan_dan	masa	pencocokan	dan	1
masa_pendaf-taran_dimulai	masa	pendaf-taran	dimulai	1
masa_pendaftaran_berakhir	masa	pendaftaran	berakhir	1
masa_pendaftaran_berlangsung	masa	pendaftaran	berlangsung	1
masa_pendaftaran_cakades	masa	pendaftaran	cakades	1
masa_pendaftaran_dijadwalkan	masa	pendaftaran	dijadwalkan	1
masa_pendaftaran_ditutup	masa	pendaftaran	ditutup	1
masa_pendaftaran_hingga	masa	pendaftaran	hingga	1
masa_pendaftaran_pada	masa	pendaftaran	pada	1
masa_pendaftaran_sampai	masa	pendaftaran	sampai	1
masa_pendaftaran_selama	masa	pendaftaran	selama	1
masa_pendaftaran_siswa	masa	pendaftaran	siswa	1
masa_pendemo_ahli	masa	pendemo	ahli	1
masa_pendidikan_ada	masa	pendidikan	ada	1
masa_pendidikan_dan	masa	pendidikan	dan	1
masa_pendidikan_di	masa	pendidikan	di	1
masa_pendidikan_diungkapkan	masa	pendidikan	diungkapkan	1
masa_pendidikan_dokter	masa	pendidikan	dokter	1
masa_pendidikannya_dengan	masa	pendidikannya	dengan	1
masa_pendidikannya_hanya	masa	pendidikannya	hanya	1
masa_pendidikannya_tidak	masa	pendidikannya	tidak	1
masa_pendidikannya_yang	masa	pendidikannya	yang	1
masa_pendukung_kandidat	masa	pendukung	kandidat	1
masa_pendukung_menuju	masa	pendukung	menuju	1
masa_penebusan_dosa	masa	penebusan	dosa	1
masa_penegak_hukum	masa	penegak	hukum	1
masa_penempatan_dan	masa	penempatan	dan	1
masa_penentuan_bagi	masa	penentuan	bagi	1
masa_penentuan_mengenai	masa	penentuan	mengenai	1
masa_penetapan_maupun	masa	penetapan	maupun	1
masa_peng-abdian_itu	masa	peng-abdian	itu	1
masa_pengabdian_bekerja	masa	pengabdian	bekerja	1
masa_pengabdian_bisa	masa	pengabdian	bisa	1
masa_pengabdiannya_lebih	masa	pengabdiannya	lebih	1
masa_pengabdiannya_mereka	masa	pengabdiannya	mereka	1
masa_pengabdiannya_setahun	masa	pengabdiannya	setahun	1
masa_pengabdiannya_tentunya	masa	pengabdiannya	tentunya	1
masa_pengamanan_lebaran	masa	pengamanan	lebaran	1
masa_pengampunan_pajak	masa	pengampunan	pajak	1
masa_pengangkutan_digunakan	masa	pengangkutan	digunakan	1
masa_pengangkutan_itu	masa	pengangkutan	itu	1
masa_pengasingan_atas	masa	pengasingan	atas	1
masa_pengelolaannya_berakhir	masa	pengelolaannya	berakhir	1
masa_pengembalian_dengan	masa	pengembalian	dengan	1
masa_pengembalian_kredit	masa	pengembalian	kredit	1
masa_pengenalan_sekolah	masa	pengenalan	sekolah	1
masa_penggarapan_empat	masa	penggarapan	empat	1
masa_penggunaan_tahun	masa	penggunaan	tahun	1
masa_penggunaan_telah	masa	penggunaan	telah	1
masa_penghentian_tayangan	masa	penghentian	tayangan	1
masa_penghujan_ini	masa	penghujan	ini	1
masa_pengiriman_ke	masa	pengiriman	ke	1
masa_pengobatan_dibandingkan	masa	pengobatan	dibandingkan	1
masa_pengobatan_sangat	masa	pengobatan	sangat	1
masa_pengolahan_lahan	masa	pengolahan	lahan	1
masa_pengukuran_ulang	masa	pengukuran	ulang	1
masa_penilaian_tersebut	masa	penilaian	tersebut	1
masa_penindakan_di	masa	penindakan	di	1
masa_penindasan_agama	masa	penindasan	agama	1
masa_peningkatan_di	masa	peningkatan	di	1
masa_penjajah-an_dan	masa	penjajah-an	dan	1
masa_penjajahan_daerah	masa	penjajahan	daerah	1
masa_penjajahan_dan	masa	penjajahan	dan	1
masa_penjajahan_dulu	masa	penjajahan	dulu	1
masa_penjajahan_komunis	masa	penjajahan	komunis	1
masa_penjajahan_masyarakat	masa	penjajahan	masyarakat	1
masa_penjajahan_potong	masa	penjajahan	potong	1
masa_penjatahan_pada	masa	penjatahan	pada	1
masa_pensiun_akan	masa	pensiun	akan	1
masa_pensiun_akhir	masa	pensiun	akhir	1
masa_pensiun_akhirnya	masa	pensiun	akhirnya	1
masa_pensiun_dapat	masa	pensiun	dapat	1
masa_pensiun_di	masa	pensiun	di	1
masa_pensiun_diberi	masa	pensiun	diberi	1
masa_pensiun_dini	masa	pensiun	dini	1
masa_pensiun_dirasa	masa	pensiun	dirasa	1
masa_pensiun_hal	masa	pensiun	hal	1
masa_pensiun_ia	masa	pensiun	ia	1
masa_pensiun_itu	masa	pensiun	itu	1
masa_pensiun_jelas	masa	pensiun	jelas	1
masa_pensiun_katanya	masa	pensiun	katanya	1
masa_pensiun_lebih	masa	pensiun	lebih	1
masa_pensiun_lulusan	masa	pensiun	lulusan	1
masa_pensiun_memang	masa	pensiun	memang	1
masa_pensiun_meninggal	masa	pensiun	meninggal	1
masa_pensiun_namun	masa	pensiun	namun	1
masa_pensiun_sebelum	masa	pensiun	sebelum	1
masa_pensiun_sedangkan	masa	pensiun	sedangkan	1
masa_pensiun_sehingga	masa	pensiun	sehingga	1
masa_pensiun_sering	masa	pensiun	sering	1
masa_pensiun_setelah	masa	pensiun	setelah	1
masa_pensiun_tentunya	masa	pensiun	tentunya	1
masa_pensiun_termasuk	masa	pensiun	termasuk	1
masa_pensiun_tukas-nya	masa	pensiun	tukas-nya	1
masa_pensiun_ujar	masa	pensiun	ujar	1
masa_pensiun_ujarnya	masa	pensiun	ujarnya	1
masa_pensiun_ungkap	masa	pensiun	ungkap	1
masa_pensiun_untuk	masa	pensiun	untuk	1
masa_pensiunnya_nanti	masa	pensiunnya	nanti	1
masa_pensiunnya_sejak	masa	pensiunnya	sejak	1
masa_pensiunnya_tiba	masa	pensiunnya	tiba	1
masa_penugasan_ini	masa	penugasan	ini	1
masa_penugasan_oleh	masa	penugasan	oleh	1
masa_penugasan_para	masa	penugasan	para	1
masa_penugasannya_di	masa	penugasannya	di	1
masa_penumpukan_yang	masa	penumpukan	yang	1
masa_penundaan_pilpres	masa	penundaan	pilpres	1
masa_penyaluran_dana	masa	penyaluran	dana	1
masa_penyelesaian_di	masa	penyelesaian	di	1
masa_penyelidikan_diperoleh	masa	penyelidikan	diperoleh	1
masa_penyembuhan_cedera	masa	penyembuhan	cedera	1
masa_penyembuhan_setelah	masa	penyembuhan	setelah	1
masa_penyesuaian_setelah	masa	penyesuaian	setelah	1
masa_penyesuaian_terhadap	masa	penyesuaian	terhadap	1
masa_per-cobaan_bulan	masa	per-cobaan	bulan	1
masa_per-panjangan_penahanan	masa	per-panjangan	penahanan	1
masa_peralihan_di	masa	peralihan	di	1
masa_peralihan_kepe-mimpinan	masa	peralihan	kepe-mimpinan	1
masa_peralihan_pemegang	masa	peralihan	pemegang	1
masa_perampungan_tersebut	masa	perampungan	tersebut	1
masa_perang_dan	masa	perang	dan	1
masa_perang_dingin	masa	perang	dingin	1
masa_perang_informasi	masa	perang	informasi	1
masa_perang_kremlin	masa	perang	kremlin	1
masa_perang_mempertahankan	masa	perang	mempertahankan	1
masa_peraturan_yang	masa	peraturan	yang	1
masa_perawatan_dan	masa	perawatan	dan	1
masa_perawatan_lanjutnya	masa	perawatan	lanjutnya	1
masa_perawatan_rata-rata	masa	perawatan	rata-rata	1
masa_perawatan_secara	masa	perawatan	secara	1
masa_perawatan_sekaligus	masa	perawatan	sekaligus	1
masa_perawatannya_rata-rata	masa	perawatannya	rata-rata	1
masa_perbaikan_kami	masa	perbaikan	kami	1
masa_perbaikan_suku	masa	perbaikan	suku	1
masa_perceraian_bintang	masa	perceraian	bintang	1
masa_percobaan_boleh	masa	percobaan	boleh	1
masa_percobaan_bulan	masa	percobaan	bulan	1
masa_percobaan_enam	masa	percobaan	enam	1
masa_percobaan_gejala	masa	percobaan	gejala	1
masa_percobaan_hingga	masa	percobaan	hingga	1
masa_percobaan_tahun	masa	percobaan	tahun	1
masa_percobaan_tiga	masa	percobaan	tiga	1
masa_percobaan_ujarnya	masa	percobaan	ujarnya	1
masa_peremajaan_kelapa	masa	peremajaan	kelapa	1
masa_pergantian_pelatih	masa	pergantian	pelatih	1
masa_pergantian_tahun	masa	pergantian	tahun	1
masa_pergolakan_dalam	masa	pergolakan	dalam	1
masa_pergolakan_dan	masa	pergolakan	dan	1
masa_periode_dua	masa	periode	dua	1
masa_periode_legislatif	masa	periode	legislatif	1
masa_periode_saya	masa	periode	saya	1
masa_periode_sebelum	masa	periode	sebelum	1
masa_periodesasi_jabatan	masa	periodesasi	jabatan	1
masa_periodisasi_kades	masa	periodisasi	kades	1
masa_perjalanan_selama	masa	perjalanan	selama	1
masa_perjanjian_enam	masa	perjanjian	enam	1
masa_perjuangan_dan	masa	perjuangan	dan	1
masa_perjuangan_dulu	masa	perjuangan	dulu	1
masa_perjuangan_hingga	masa	perjuangan	hingga	1
masa_perjuangan_mencapai	masa	perjuangan	mencapai	1
masa_perjuangan_seluruh	masa	perjuangan	seluruh	1
masa_perkabungan_duka	masa	perkabungan	duka	1
masa_perke-nalan_ini	masa	perke-nalan	ini	1
masa_perkembangan_janin	masa	perkembangan	janin	1
masa_perkembangannya_anak	masa	perkembangannya	anak	1
masa_perkembangannya_pergaulan	masa	perkembangannya	pergaulan	1
masa_perkuliahan_di	masa	perkuliahan	di	1
masa_perluasan_wilayah	masa	perluasan	wilayah	1
masa_permulaan_gereja	masa	permulaan	gereja	1
masa_perpan-jangan_pendaftaran	masa	perpan-jangan	pendaftaran	1
masa_perpanjanga_waktu	masa	perpanjanga	waktu	1
masa_perpanjangan_enam	masa	perpanjangan	enam	1
masa_perpanjangan_kepada	masa	perpanjangan	kepada	1
masa_perpindahan_ini	masa	perpindahan	ini	1
masa_persaingan_bebas	masa	persaingan	bebas	1
masa_perselisihan_banyak	masa	perselisihan	banyak	1
masa_persennya_hanya	masa	persennya	hanya	1
masa_persiapan_bagi	masa	persiapan	bagi	1
masa_persiapan_hanya	masa	persiapan	hanya	1
masa_persiapan_kemerdekaan	masa	persiapan	kemerdekaan	1
masa_persiapan_khusus	masa	persiapan	khusus	1
masa_persiapan_lima	masa	persiapan	lima	1
masa_persiapan_menuju	masa	persiapan	menuju	1
masa_persiapan_para	masa	persiapan	para	1
masa_persiapan_telah	masa	persiapan	telah	1
masa_persiapan_untuk	masa	persiapan	untuk	1
masa_persiapan_yang	masa	persiapan	yang	1
masa_persidangan_berikutnya	masa	persidangan	berikutnya	1
masa_persidangan_ini	masa	persidangan	ini	1
masa_persidangan_keempat	masa	persidangan	keempat	1
masa_persidangan_ketiga	masa	persidangan	ketiga	1
masa_persidangan_terdakwa	masa	persidangan	terdakwa	1
masa_persidangan_yang	masa	persidangan	yang	1
masa_pertumbuhan_dan	masa	pertumbuhan	dan	1
masa_pertumbuhan_ekonomi	masa	pertumbuhan	ekonomi	1
masa_pertumbuhan_organ	masa	pertumbuhan	organ	1
masa_pertumbuhan_sampai	masa	pertumbuhan	sampai	1
masa_pertumbuhan_sehingga	masa	pertumbuhan	sehingga	1
masa_perubahan_dari	masa	perubahan	dari	1
masa_perubahan_seperti	masa	perubahan	seperti	1
masa_pidana_dihitung	masa	pidana	dihitung	1
masa_pidananya_ditambah	masa	pidananya	ditambah	1
masa_pilcaleg_merupakan	masa	pilcaleg	merupakan	1
masa_pileg_dan	masa	pileg	dan	1
masa_pileg_telah	masa	pileg	telah	1
masa_pilihan_legislatif	masa	pilihan	legislatif	1
masa_pilkada_ini	masa	pilkada	ini	1
masa_pilpres_kali	masa	pilpres	kali	1
masa_pinjamannya_bersama	masa	pinjamannya	bersama	1
masa_pinjamannya_usai	masa	pinjamannya	usai	1
masa_planet_itu	masa	planet	itu	1
masa_populasi_manusia	masa	populasi	manusia	1
masa_post_accuantie	masa	post	accuantie	1
masa_pra_musim	masa	pra	musim	1
masa_pra_sejarah	masa	pra	sejarah	1
masa_pra-industri_dan	masa	pra-industri	dan	1
masa_pra-industri_karena	masa	pra-industri	karena	1
masa_pra-industri_relatif	masa	pra-industri	relatif	1
masa_pra-industrialisasi_bumi	masa	pra-industrialisasi	bumi	1
masa_pra-moderen_abad	masa	pra-moderen	abad	1
masa_pra-Paskah_hingga	masa	pra-Paskah	hingga	1
masa_prajabatan_bisa	masa	prajabatan	bisa	1
masa_prapenempatan_masa	masa	prapenempatan	masa	1
masa_praperadilan_seminggu	masa	praperadilan	seminggu	1
masa_prasejarah_di	masa	prasejarah	di	1
masa_prasejarah_yang	masa	prasejarah	yang	1
masa_prasekolah_sedikit	masa	prasekolah	sedikit	1
masa_primitif_perempuan	masa	primitif	perempuan	1
masa_produk_tif	masa	produk	tif	1
masa_produksi_dari	masa	produksi	dari	1
masa_produksi_gutta-percha	masa	produksi	gutta-percha	1
masa_produktivitas_dan	masa	produktivitas	dan	1
masa_promo_berlangsung	masa	promo	berlangsung	1
masa_promo_tersebut	masa	promo	tersebut	1
masa_promosi_dari	masa	promosi	dari	1
masa_promosi_di	masa	promosi	di	1
masa_promosi_ini	masa	promosi	ini	1
masa_promosi_itu	masa	promosi	itu	1
masa_proses_pemilihan	masa	proses	pemilihan	1
masa_puasa_berakhir	masa	puasa	berakhir	1
masa_puasa_dan	masa	puasa	dan	1
masa_puasa_karena	masa	puasa	karena	1
masa_puasa_tahun	masa	puasa	tahun	1
masa_puber_karena	masa	puber	karena	1
masa_pubertas_daya	masa	pubertas	daya	1
masa_pubertas_di	masa	pubertas	di	1
masa_puncak_haji	masa	puncak	haji	1
masa_puncak_popularitas	masa	puncak	popularitas	1
masa_puncaknya_antara	masa	puncaknya	antara	1
masa_puncaknya_sebanyak	masa	puncaknya	sebanyak	1
masa_punya_waktu	masa	punya	waktu	1
masa_pur-nabakti_alias	masa	pur-nabakti	alias	1
masa_purna_bakti	masa	purna	bakti	1
masa_purna_baktinya	masa	purna	baktinya	1
masa_raja-raja_leluhurku	masa	raja-raja	leluhurku	1
masa_rakyat_beramai-ramai	masa	rakyat	beramai-ramai	1
masa_rawan_gunung	masa	rawan	gunung	1
masa_rawan_pada	masa	rawan	pada	1
masa_rawan_perkembangan	masa	rawan	perkembangan	1
masa_re-ses_jadi	masa	re-ses	jadi	1
masa_real_di	masa	real	di	1
masa_recoverinya_bagus	masa	recoverinya	bagus	1
masa_reformasi_dan	masa	reformasi	dan	1
masa_reformasi_kita	masa	reformasi	kita	1
masa_reformasi_menurut	masa	reformasi	menurut	1
masa_reformasi_sekarang	masa	reformasi	sekarang	1
masa_reformasi_semua	masa	reformasi	semua	1
masa_refreshing_setelah	masa	refreshing	setelah	1
masa_registrasi_ini	masa	registrasi	ini	1
masa_registrasi_program	masa	registrasi	program	1
masa_rehabilitasi_pasca	masa	rehabilitasi	pasca	1
masa_rehatnya_dengan	masa	rehatnya	dengan	1
masa_remaja_atau	masa	remaja	atau	1
masa_remaja_di	masa	remaja	di	1
masa_remaja_hingga	masa	remaja	hingga	1
masa_remaja_ini	masa	remaja	ini	1
masa_remaja_kemasa	masa	remaja	kemasa	1
masa_remaja_mereka	masa	remaja	mereka	1
masa_remaja_merupakan	masa	remaja	merupakan	1
masa_remaja_saat	masa	remaja	saat	1
masa_remaja_saya	masa	remaja	saya	1
masa_remajanya_dia	masa	remajanya	dia	1
masa_remajanya_jika	masa	remajanya	jika	1
masa_renovasi_disesaki	masa	renovasi	disesaki	1
masa_rentan_bayi	masa	rentan	bayi	1
masa_reses_ada	masa	reses	ada	1
masa_reses_akan	masa	reses	akan	1
masa_reses_belum	masa	reses	belum	1
masa_reses_ber-peluang	masa	reses	ber-peluang	1
masa_reses_ber-sama	masa	reses	ber-sama	1
masa_reses_berakhir	masa	reses	berakhir	1
masa_reses_berlangsung	masa	reses	berlangsung	1
masa_reses_bisa	masa	reses	bisa	1
masa_reses_bulan	masa	reses	bulan	1
masa_reses_dan	masa	reses	dan	1
masa_reses_dewan	masa	reses	dewan	1
masa_reses_guna	masa	reses	guna	1
masa_reses_hanya	masa	reses	hanya	1
masa_reses_harus	masa	reses	harus	1
masa_reses_itu	masa	reses	itu	1
masa_reses_jadi	masa	reses	jadi	1
masa_reses_jangan	masa	reses	jangan	1
masa_reses_kata	masa	reses	kata	1
masa_reses_ketua	masa	reses	ketua	1
masa_reses_legislator	masa	reses	legislator	1
masa_reses_melaksanakan	masa	reses	melaksanakan	1
masa_reses_memangkas	masa	reses	memangkas	1
masa_reses_mere-ka	masa	reses	mere-ka	1
masa_reses_nanti	masa	reses	nanti	1
masa_reses_persidangan	masa	reses	persidangan	1
masa_reses_pertama	masa	reses	pertama	1
masa_reses_secara	masa	reses	secara	1
masa_reses_setiap	masa	reses	setiap	1
masa_reses_tahun-tahun	masa	reses	tahun-tahun	1
masa_reses_ter-ganggu	masa	reses	ter-ganggu	1
masa_reses_tersebut	masa	reses	tersebut	1
masa_reses_tidak	masa	reses	tidak	1
masa_reses_waktu	masa	reses	waktu	1
masa_reses_yakni	masa	reses	yakni	1
masa_resesi_berakhir	masa	resesi	berakhir	1
masa_resesi_dengan	masa	resesi	dengan	1
masa_resesi_untuk	masa	resesi	untuk	1
masa_resesnya_atau	masa	resesnya	atau	1
masa_resesnya_dengan	masa	resesnya	dengan	1
masa_revolusi_fisik	masa	revolusi	fisik	1
masa_revolusi_kemerdekaan	masa	revolusi	kemerdekaan	1
masa_revolusi_masa	masa	revolusi	masa	1
masa_ribuan_orang	masa	ribuan	orang	1
masa_riset_untuk	masa	riset	untuk	1
masa_rumah_kontrakan	masa	rumah	kontrakan	1
masa_saat_dinilai	masa	saat	dinilai	1
masa_saja_tidak	masa	saja	tidak	1
masa_saja_ujar	masa	saja	ujar	1
masa_sampai_saat	masa	sampai	saat	1
masa_sang-gah_hasil	masa	sang-gah	hasil	1
masa_sang-sara_atau	masa	sang-sara	atau	1
masa_sangat_kuat	masa	sangat	kuat	1
masa_sanggah_selama	masa	sanggah	selama	1
masa_sanggahan_belum	masa	sanggahan	belum	1
masa_satu_keluarga	masa	satu	keluarga	1
masa_satu_setengah	masa	satu	setengah	1
masa_satu_tahun	masa	satu	tahun	1
masa_saya_bisa	masa	saya	bisa	1
masa_saya_dengan	masa	saya	dengan	1
masa_saya_dilapor	masa	saya	dilapor	1
masa_saya_harus	masa	saya	harus	1
masa_saya_ini	masa	saya	ini	1
masa_saya_menonton	masa	saya	menonton	1
masa_saya_mungkin	masa	saya	mungkin	1
masa_sebagai_generasi	masa	sebagai	generasi	1
masa_sebagai_mahasiswa	masa	sebagai	mahasiswa	1
masa_sebelum_kemerdekaan	masa	sebelum	kemerdekaan	1
masa_sebelum_kemudian	masa	sebelum	kemudian	1
masa_sebelumnya_lembaga	masa	sebelumnya	lembaga	1
masa_sebelumnya_yang	masa	sebelumnya	yang	1
masa_secara_bergerombol	masa	secara	bergerombol	1
masa_sejarah_modern	masa	sejarah	modern	1
masa_seka_rang	masa	seka	rang	1
masa_seka-rang_adalah	masa	seka-rang	adalah	1
masa_seka-rang_para	masa	seka-rang	para	1
masa_sekarang_ada	masa	sekarang	ada	1
masa_sekarang_buzzer-buzzer	masa	sekarang	buzzer-buzzer	1
masa_sekarang_dimana	masa	sekarang	dimana	1
masa_sekarang_kemudian	masa	sekarang	kemudian	1
masa_sekarang_ketika	masa	sekarang	ketika	1
masa_sekarang_lebih-lelbih	masa	sekarang	lebih-lelbih	1
masa_sekarang_menurut	masa	sekarang	menurut	1
masa_sekarang_pemberitaan	masa	sekarang	pemberitaan	1
masa_sekarang_perempuan	masa	sekarang	perempuan	1
masa_sekarang_sulit	masa	sekarang	sulit	1
masa_sekarang_tak	masa	sekarang	tak	1
masa_sekarang_tanpa	masa	sekarang	tanpa	1
masa_sekarang_tari	masa	sekarang	tari	1
masa_sekarang_telah	masa	sekarang	telah	1
masa_sekarang_yang	masa	sekarang	yang	1
masa_sekitar_orang	masa	sekitar	orang	1
masa_sekolah_kata	masa	sekolah	kata	1
masa_sekolah_pada	masa	sekolah	pada	1
masa_sekolah_sejak	masa	sekolah	sejak	1
masa_sekolah_yang	masa	sekolah	yang	1
masa_selalu_mengundang	masa	selalu	mengundang	1
masa_selalu_saja	masa	selalu	saja	1
masa_selama_tahun	masa	selama	tahun	1
masa_selanjutnya_wilayah	masa	selanjutnya	wilayah	1
masa_semua_kena	masa	semua	kena	1
masa_senggang_terutama	masa	senggang	terutama	1
masa_senja_bagi	masa	senja	bagi	1
masa_senja_karir	masa	senja	karir	1
masa_sensitif_seperti	masa	sensitif	seperti	1
masa_seorang_kader	masa	seorang	kader	1
masa_seorang_rector	masa	seorang	rector	1
masa_seperti_petani	masa	seperti	petani	1
masa_seperti_sekarang	masa	seperti	sekarang	1
masa_sepuluh_tahun	masa	sepuluh	tahun	1
masa_seraya_mengagumi	masa	seraya	mengagumi	1
masa_sesudahnya_banyak	masa	sesudahnya	banyak	1
masa_setahun_pertama	masa	setahun	pertama	1
masa_setelah_panen	masa	setelah	panen	1
masa_setelah_tambang	masa	setelah	tambang	1
masa_sewa_bangunan	masa	sewa	bangunan	1
masa_sewa_maksimal	masa	sewa	maksimal	1
masa_sewa_objek	masa	sewa	objek	1
masa_sewanya_tidak	masa	sewanya	tidak	1
masa_si-dang_ketiga	masa	si-dang	ketiga	1
masa_sidang_awal	masa	sidang	awal	1
masa_sidang_ke-V	masa	sidang	ke-V	1
masa_sidang_mendatang	masa	sidang	mendatang	1
masa_sidang_periode	masa	sidang	periode	1
masa_sidang_pertama	masa	sidang	pertama	1
masa_sidang_pertengahan	masa	sidang	pertengahan	1
masa_sidang_tersebut	masa	sidang	tersebut	1
masa_sidang_yang	masa	sidang	yang	1
masa_sih_tidak	masa	sih	tidak	1
masa_silam_dengan	masa	silam	dengan	1
masa_silam_di	masa	silam	di	1
masa_silam_jual	masa	silam	jual	1
masa_silam_juga	masa	silam	juga	1
masa_silam_ketika	masa	silam	ketika	1
masa_silam_maupun	masa	silam	maupun	1
masa_silam_sekarang	masa	silam	sekarang	1
masa_silam_selain	masa	silam	selain	1
masa_silam_tatkala	masa	silam	tatkala	1
masa_silam_untuk	masa	silam	untuk	1
masa_simpan_paling	masa	simpan	paling	1
masa_simpan_susu	masa	simpan	susu	1
masa_simpatisan_masing	masa	simpatisan	masing	1
masa_sisa_jabatan	masa	sisa	jabatan	1
masa_situasi_dan	masa	situasi	dan	1
masa_skors_dicabut	masa	skors	dicabut	1
masa_skorsing_sidang	masa	skorsing	sidang	1
masa_so_bulan-bu-lan	masa	so	bulan-bu-lan	1
masa_so_sekitar	masa	so	sekitar	1
masa_somo_itu	masa	somo	itu	1
masa_sopir_nyanda	masa	sopir	nyanda	1
masa_sosialisasi_dalam	masa	sosialisasi	dalam	1
masa_sosialisasi_enam	masa	sosialisasi	enam	1
masa_sosialisasi_sampai	masa	sosialisasi	sampai	1
masa_sosialisasi_selama	masa	sosialisasi	selama	1
masa_sosialisasi_siapapun	masa	sosialisasi	siapapun	1
masa_sosialisasi_tidak	masa	sosialisasi	tidak	1
masa_status_berakhir	masa	status	berakhir	1
masa_studi_di	masa	studi	di	1
masa_studi_rata-rata	masa	studi	rata-rata	1
masa_studi_selama	masa	studi	selama	1
masa_studi_selesai	masa	studi	selesai	1
masa_subuh-subuh_begini	masa	subuh-subuh	begini	1
masa_subur_dalam	masa	subur	dalam	1
masa_subur_panda	masa	subur	panda	1
masa_sudah_dua	masa	sudah	dua	1
masa_sudah_mau	masa	sudah	mau	1
masa_sukar_sehingga	masa	sukar	sehingga	1
masa_suku_bunga	masa	suku	bunga	1
masa_sulit_akan	masa	sulit	akan	1
masa_sulit_di	masa	sulit	di	1
masa_sulit_itu	masa	sulit	itu	1
masa_sulit_kita	masa	sulit	kita	1
masa_sulit_mencari	masa	sulit	mencari	1
masa_sulit_mendapatkan	masa	sulit	mendapatkan	1
masa_sulit_perekonomian	masa	sulit	perekonomian	1
